GAME_ID,HOME_TEAM,HOME_WIN_PCT,HOME_AVG_PTS,HOME_RECENT_WIN_PCT_5,HOME_HOME_WIN_PCT,HOME_AWAY_WIN_PCT,HOME_AVG_FG_PCT,HOME_AVG_FG3_PCT,HOME_AVG_FT_PCT,TARGET,AWAY_TEAM,AWAY_WIN_PCT,AWAY_AVG_PTS,AWAY_RECENT_WIN_PCT_5,AWAY_HOME_WIN_PCT,AWAY_AWAY_WIN_PCT,AWAY_AVG_FG_PCT,AWAY_AVG_FG3_PCT,AWAY_AVG_FT_PCT,WIN_PCT_DIFF,AVG_PTS_DIFF
21500026,ATL,0.4,94.2,0.4,0.3333333333333333,0.0,0.4364,0.3474,0.7472,1,ATL,0.4,93.4,0.4,0.0,0.25,0.3972,0.3204,0.7558,0.0,0.7999999999999972
21500022,ORL,0.5,104.75,0.5,0.5,0.0,0.399,0.3175,0.712,0,ORL,1.0,121.33333333333333,1.0,0.0,1.0,0.5043333333333333,0.38799999999999996,0.7833333333333332,-0.5,-16.58333333333333
21500029,DEN,0.3333333333333333,87.0,0.3333333333333333,0.0,0.0,0.3913333333333333,0.347,0.6653333333333333,0,DEN,0.75,101.75,0.75,0.0,0.6666666666666666,0.423,0.28049999999999997,0.8160000000000001,-0.4166666666666667,-14.75
21500024,BOS,0.75,98.75,0.75,0.75,0.0,0.40175,0.28725,0.69375,0,BOS,1.0,103.66666666666667,1.0,0.0,1.0,0.416,0.37200000000000005,0.8043333333333332,-0.25,-4.916666666666671
21500030,HOU,0.0,87.66666666666667,0.0,0.0,0.0,0.36566666666666664,0.25133333333333335,0.7013333333333334,0,HOU,0.75,113.5,0.75,0.0,0.6666666666666666,0.4615,0.34925,0.71075,-0.75,-25.83333333333333
21500023,PHI,0.0,77.0,0.0,0.0,0.0,0.3336666666666666,0.2826666666666667,0.7453333333333333,0,PHI,0.5,96.5,0.5,0.0,0.5,0.47,0.33725,0.73375,-0.5,-19.5
21500021,CLE,0.6666666666666666,101.0,0.6666666666666666,1.0,0.0,0.4483333333333333,0.33266666666666667,0.6973333333333334,1,CLE,0.5,99.0,0.5,0.0,0.0,0.437,0.394,0.8575,0.16666666666666663,2.0
21500031,SAC,0.5,118.0,0.5,0.5,0.0,0.47550000000000003,0.36550000000000005,0.6719999999999999,1,SAC,0.25,106.5,0.25,0.0,0.0,0.4275,0.3095,0.81225,0.25,11.5
21500037,POR,0.2,101.0,0.2,0.5,0.0,0.4384,0.339,0.7452,0,POR,0.8,101.8,0.8,0.0,1.0,0.441,0.3346,0.7086,-0.6000000000000001,-0.7999999999999972
21500035,NOP,0.16666666666666666,101.5,0.2,0.5,0.0,0.39999999999999997,0.35566666666666663,0.7651666666666667,0,NOP,0.8,117.6,0.8,0.0,0.75,0.4788,0.3928,0.7114,-0.6333333333333334,-16.099999999999994
21500038,LAC,1.0,114.8,1.0,1.0,0.0,0.5108,0.35140000000000005,0.6843999999999999,1,LAC,0.3333333333333333,115.0,0.3333333333333333,0.0,0.0,0.459,0.3546666666666667,0.6746666666666666,0.6666666666666667,-0.20000000000000284
21500033,IND,0.2,94.0,0.2,0.3333333333333333,0.0,0.41200000000000003,0.3302,0.7572,0,IND,0.6,96.6,0.6,0.0,0.6666666666666666,0.4646,0.3498,0.7314,-0.39999999999999997,-2.5999999999999943
21500034,WAS,0.4,100.6,0.4,0.0,0.0,0.4282,0.3238,0.7644,0,WAS,0.5,106.25,0.5,0.0,0.6666666666666666,0.4305,0.35125,0.80875,-0.09999999999999998,-5.650000000000006
21500036,MEM,0.6,89.4,0.6,0.5,0.0,0.3868,0.2914,0.7582,1,MEM,0.0,92.75,0.0,0.0,0.0,0.44125000000000003,0.2395,0.6715,0.6,-3.3499999999999943
21500045,LAL,0.2,103.8,0.2,0.25,0.0,0.41500000000000004,0.3064,0.7998000000000001,0,LAL,0.4,98.2,0.4,0.0,0.5,0.4154,0.2926,0.7652,-0.2,5.599999999999994
21500039,CHA,0.3333333333333333,93.16666666666667,0.2,0.5,0.0,0.393,0.33,0.7853333333333333,0,CHA,0.5,94.16666666666667,0.6,0.0,0.6666666666666666,0.43366666666666664,0.32966666666666666,0.7775,-0.16666666666666669,-1.0
21500043,CHI,0.7142857142857143,98.57142857142857,0.8,1.0,0.0,0.4311428571428571,0.35428571428571426,0.7648571428571429,1,CHI,0.4,101.2,0.4,0.0,0.0,0.397,0.3148,0.6872,0.3142857142857143,-2.6285714285714334
21500044,OKC,1.0,120.25,1.0,1.0,0.0,0.509,0.421,0.782,1,OKC,0.25,88.5,0.25,0.0,0.3333333333333333,0.3885,0.34675,0.68325,0.75,31.75
21500041,MIA,0.6,101.0,0.6,1.0,0.0,0.44719999999999993,0.39699999999999996,0.8384,1,MIA,0.0,88.0,0.0,0.0,0.0,0.3755,0.258,0.73425,0.6,13.0
21500040,BOS,0.6,96.4,0.6,0.6,0.0,0.3928,0.2712,0.7121999999999999,0,BOS,0.6,99.6,0.6,0.0,0.5,0.46719999999999995,0.3426,0.7939999999999999,0.0,-3.1999999999999886
21500042,TOR,1.0,104.25,1.0,1.0,0.0,0.426,0.389,0.7657499999999999,1,TOR,0.2,102.2,0.2,0.0,0.0,0.445,0.3362,0.8291999999999999,0.8,2.049999999999997
21500047,BKN,0.0,93.4,0.0,0.0,0.0,0.44420000000000004,0.2548,0.7008,0,BKN,0.3333333333333333,102.33333333333333,0.2,0.0,0.3333333333333333,0.45766666666666667,0.3453333333333333,0.8063333333333333,-0.3333333333333333,-8.933333333333323
21500051,GSW,0.8333333333333334,117.83333333333333,1.0,1.0,0.0,0.48433333333333334,0.40066666666666667,0.715,1,GSW,0.5,86.0,0.4,0.0,0.5,0.3675,0.2645,0.7484999999999999,0.33333333333333337,31.83333333333333
21500050,MIN,0.6,101.6,0.6,0.5,0.0,0.4244,0.2706,0.8066000000000001,0,MIN,0.3333333333333333,101.83333333333333,0.4,0.0,0.25,0.44216666666666665,0.3325,0.746,0.26666666666666666,-0.23333333333333428
21500052,LAC,1.0,112.66666666666667,1.0,1.0,0.0,0.5018333333333334,0.3441666666666667,0.7153333333333333,1,LAC,0.6666666666666666,100.83333333333333,0.6,0.0,0.75,0.4286666666666667,0.32883333333333337,0.7094999999999999,0.33333333333333337,11.833333333333343
21500048,NYK,0.4,101.8,0.4,0.0,0.0,0.4164,0.3426,0.7994,0,NYK,0.6666666666666666,98.66666666666667,0.8,0.0,0.6666666666666666,0.4716666666666667,0.3368333333333333,0.7793333333333333,-0.2666666666666666,3.1333333333333258
21500049,HOU,0.2,92.4,0.2,0.3333333333333333,0.0,0.3926,0.2684,0.7184,1,HOU,0.8,117.2,0.8,0.0,0.6666666666666666,0.5024,0.42379999999999995,0.762,-0.6000000000000001,-24.799999999999997
21500046,PHI,0.0,82.75,0.0,0.0,0.0,0.362,0.28500000000000003,0.74375,0,PHI,0.75,102.5,0.75,0.0,0.6666666666666666,0.466,0.3405,0.7105,-0.75,-19.75
21500059,LAL,0.16666666666666666,104.66666666666667,0.0,0.2,0.0,0.41566666666666663,0.29383333333333334,0.8024999999999999,0,LAL,0.4,94.8,0.4,0.0,0.5,0.41200000000000003,0.3474,0.7208,-0.23333333333333336,9.866666666666674
21500053,CHA,0.42857142857142855,98.42857142857143,0.2,0.6666666666666666,0.0,0.4105714285714286,0.36985714285714283,0.8098571428571428,1,CHA,0.625,99.375,0.6,0.0,0.25,0.438375,0.368375,0.716125,-0.19642857142857145,-0.9464285714285694
21500056,NOP,0.14285714285714285,100.42857142857143,0.2,0.3333333333333333,0.0,0.39371428571428574,0.3524285714285714,0.7587142857142857,0,NOP,0.5,101.5,0.4,0.0,0.5,0.4086666666666667,0.32716666666666666,0.7393333333333333,-0.35714285714285715,-1.0714285714285694
21500055,MIA,0.5,99.5,0.4,0.75,0.0,0.4463333333333333,0.3606666666666667,0.8133333333333334,0,MIA,0.5714285714285714,94.71428571428571,0.8,0.0,0.75,0.43042857142857144,0.3301428571428571,0.7768571428571428,-0.0714285714285714,4.785714285714292
21500054,DET,0.6666666666666666,97.83333333333333,0.8,0.6,0.0,0.41100000000000003,0.3045,0.7083333333333334,0,DET,0.3333333333333333,94.0,0.4,0.0,0.3333333333333333,0.41533333333333333,0.32583333333333336,0.7838333333333334,0.3333333333333333,3.8333333333333286
21500057,DAL,0.3333333333333333,97.0,0.4,0.0,0.0,0.4101666666666666,0.2945,0.7576666666666667,0,DAL,1.0,103.8,1.0,0.0,1.0,0.43100000000000005,0.37,0.7896,-0.6666666666666667,-6.799999999999997
21500058,SAC,0.25,108.5,0.25,0.3333333333333333,0.0,0.44225,0.35350000000000004,0.656,0,SAC,0.5714285714285714,88.42857142857143,0.6,0.0,0.6,0.38385714285714284,0.24814285714285714,0.7558571428571429,-0.3214285714285714,20.07142857142857
21500069,GSW,0.8571428571428571,117.0,1.0,1.0,0.0,0.48071428571428576,0.39842857142857147,0.7234285714285714,1,GSW,0.8571428571428571,112.0,0.8,0.0,0.5,0.5,0.34700000000000003,0.704,0.0,5.0
21500068,UTA,0.5,95.83333333333333,0.6,0.3333333333333333,0.0,0.44966666666666666,0.32616666666666666,0.7155,0,UTA,0.42857142857142855,102.71428571428571,0.6,0.0,0.4,0.455,0.34785714285714286,0.7064285714285715,0.07142857142857145,-6.88095238095238
21500066,OKC,0.6666666666666666,114.0,0.6,0.6666666666666666,0.0,0.498,0.4111666666666667,0.7778333333333333,0,OKC,1.0,103.66666666666667,1.0,0.0,1.0,0.42883333333333334,0.3678333333333333,0.7948333333333334,-0.33333333333333337,10.333333333333329
21500067,PHX,0.7142857142857143,103.28571428571429,0.6,0.6666666666666666,0.0,0.44485714285714284,0.36885714285714283,0.699,1,PHX,0.2,106.2,0.2,0.0,0.0,0.449,0.3744,0.6248,0.5142857142857142,-2.914285714285711
21500065,MIL,0.42857142857142855,100.71428571428571,0.4,0.5,0.0,0.45042857142857146,0.3457142857142857,0.8004285714285714,1,MIL,0.0,83.6,0.0,0.0,0.0,0.3736,0.27080000000000004,0.7684,0.42857142857142855,17.114285714285714
21500060,IND,0.42857142857142855,94.85714285714286,0.4,0.5,0.0,0.411,0.329,0.7802857142857142,1,IND,0.5,96.66666666666667,0.4,0.0,0.0,0.39766666666666667,0.2876666666666667,0.7298333333333332,-0.07142857142857145,-1.8095238095238102
21500062,ATL,0.625,95.5,1.0,0.5,0.0,0.4375,0.334375,0.77875,1,ATL,0.0,92.33333333333333,0.0,0.0,0.0,0.44250000000000006,0.252,0.7121666666666666,0.625,3.1666666666666714
21500061,WAS,0.5,100.83333333333333,0.6,0.5,0.0,0.43733333333333335,0.32783333333333337,0.7559999999999999,1,WAS,0.5714285714285714,98.71428571428571,0.6,0.0,0.5,0.4695714285714286,0.33414285714285713,0.7965714285714285,-0.0714285714285714,2.1190476190476204
21500064,HOU,0.3333333333333333,96.83333333333333,0.4,0.5,0.0,0.4066666666666667,0.2776666666666667,0.7163333333333334,1,HOU,0.42857142857142855,103.28571428571429,0.2,0.0,0.3333333333333333,0.42242857142857143,0.33042857142857146,0.7464285714285713,-0.09523809523809523,-6.452380952380963
21500063,CLE,0.8,101.2,0.8,1.0,0.0,0.4524,0.3242,0.7121999999999999,1,CLE,0.3333333333333333,99.16666666666667,0.4,0.0,0.5,0.41250000000000003,0.341,0.7995,0.46666666666666673,2.0333333333333314
21500074,POR,0.5,104.25,0.6,0.6666666666666666,0.0,0.461375,0.366875,0.693125,1,POR,0.5,89.375,0.6,0.0,0.5,0.396,0.26087499999999997,0.750625,0.0,14.875
21500070,CHI,0.6666666666666666,99.88888888888889,0.6,1.0,0.0,0.439,0.37066666666666664,0.7265555555555555,1,CHI,0.5714285714285714,111.71428571428571,0.4,0.0,0.5,0.49142857142857144,0.4074285714285714,0.788142857142857,0.09523809523809523,-11.825396825396822
21500071,MIN,0.5,98.66666666666667,0.6,0.3333333333333333,0.0,0.41250000000000003,0.28099999999999997,0.8236666666666667,0,MIN,0.5714285714285714,99.0,0.6,0.0,0.3333333333333333,0.4521428571428571,0.35000000000000003,0.7999999999999999,-0.0714285714285714,-0.3333333333333286
21500072,DAL,0.2857142857142857,96.57142857142857,0.4,0.0,0.0,0.4072857142857143,0.282,0.7764285714285715,0,DAL,0.5,99.625,0.4,0.0,0.4,0.421,0.351375,0.811625,-0.2142857142857143,-3.0535714285714306
21500073,DEN,0.3333333333333333,93.0,0.4,0.0,0.0,0.4081666666666666,0.33116666666666666,0.7133333333333334,0,DEN,0.5714285714285714,95.85714285714286,0.6,0.0,0.75,0.44757142857142856,0.34500000000000003,0.7057142857142857,-0.23809523809523808,-2.857142857142861
21500077,BKN,0.0,93.14285714285714,0.0,0.0,0.0,0.4407142857142857,0.23857142857142857,0.7175714285714285,0,BKN,0.2857142857142857,104.57142857142857,0.2,0.0,0.5,0.4167142857142857,0.2952857142857143,0.7985714285714286,-0.2857142857142857,-11.42857142857143
21500081,NOP,0.125,102.25,0.0,0.25,0.0,0.40700000000000003,0.35000000000000003,0.77325,0,NOP,0.6666666666666666,98.33333333333333,1.0,0.0,0.8,0.448,0.3448888888888889,0.7874444444444444,-0.5416666666666666,3.9166666666666714
21500083,GSW,0.875,117.25,1.0,1.0,0.0,0.4825,0.406,0.7025,1,GSW,0.2857142857142857,94.57142857142857,0.2,0.0,0.4,0.4104285714285715,0.3314285714285714,0.7282857142857143,0.5892857142857143,22.67857142857143
21500082,PHX,0.625,101.875,0.6,0.5,0.0,0.4395,0.364375,0.6885,0,PHX,0.7142857142857143,98.14285714285714,0.8,0.0,1.0,0.42371428571428577,0.313,0.6785714285714286,-0.0892857142857143,3.732142857142861
21500080,IND,0.5,94.25,0.6,0.6,0.0,0.415875,0.3295,0.7505,1,IND,0.5,97.5,0.4,0.0,0.25,0.451125,0.34375,0.7865,0.0,-3.25
21500075,ORL,0.5,101.875,0.4,0.6,0.0,0.42325,0.334125,0.74975,1,ORL,0.8571428571428571,101.28571428571429,0.8,0.0,0.75,0.4174285714285714,0.34628571428571425,0.7897142857142857,-0.3571428571428571,0.5892857142857082
21500079,NYK,0.2857142857142857,98.14285714285714,0.2,0.0,0.0,0.41171428571428575,0.31614285714285717,0.7975714285714286,0,NYK,0.5,100.5,0.6,0.0,0.5,0.448125,0.32925,0.8125,-0.2142857142857143,-2.357142857142861
21500076,BOS,0.5714285714285714,99.71428571428571,0.4,0.6666666666666666,0.0,0.4057142857142857,0.3037142857142857,0.7374285714285714,1,BOS,0.42857142857142855,100.42857142857143,0.6,0.0,0.4,0.4332857142857143,0.3267142857142857,0.7598571428571429,0.14285714285714285,-0.7142857142857224
21500078,CLE,0.8333333333333334,102.33333333333333,1.0,1.0,0.0,0.46216666666666667,0.33433333333333337,0.7046666666666667,1,CLE,0.0,86.66666666666667,0.0,0.0,0.0,0.3978333333333333,0.2981666666666667,0.7515000000000001,0.8333333333333334,15.666666666666657
21500084,SAC,0.16666666666666666,106.83333333333333,0.2,0.25,0.0,0.4458333333333333,0.3655,0.6413333333333333,0,SAC,0.42857142857142855,99.57142857142857,0.6,0.0,0.3333333333333333,0.41828571428571426,0.2975714285714286,0.7251428571428571,-0.26190476190476186,7.261904761904759
21500085,CHI,0.6,99.2,0.4,0.8333333333333334,0.0,0.4306,0.368,0.7234999999999999,0,CHI,0.5714285714285714,99.14285714285714,0.6,0.0,0.75,0.4115714285714286,0.30342857142857144,0.796,0.02857142857142858,0.057142857142864045
21500090,SAS,0.625,100.625,0.8,0.75,0.0,0.480375,0.346,0.7785,1,SAS,0.4444444444444444,99.0,0.4,0.0,0.3333333333333333,0.426,0.34744444444444444,0.7931111111111111,0.18055555555555558,1.625
